,CustomerID,ProdTaken,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome_median,DurationOfPitch_mean,Age_mean
181,200181,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,4.0,Single,3.0,0,3,1,0.0,Executive,17311.0,33.0,34.0
182,200182,1,Self Enquiry,3,Small Business,Female,3,3.0,Basic,4.0,Single,2.0,1,4,0,2.0,Executive,18140.0,26.0,41.0
183,200183,0,Self Enquiry,1,Small Business,Male,2,4.0,Basic,3.0,Divorced,3.0,0,3,0,0.0,Executive,18690.0,6.0,33.08590047393365
184,200184,0,Self Enquiry,1,Small Business,Female,2,2.0,Deluxe,5.0,Married,2.0,0,2,1,1.0,Manager,22347.0,15.935839274141284,53.0
185,200185,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,4.0,Divorced,2.0,0,5,0,0.0,Executive,17756.0,20.0,33.0
186,200186,0,Self Enquiry,1,Small Business,Female,2,3.0,King,3.0,Divorced,2.0,0,5,0,1.0,VP,34033.0,10.0,40.0
187,200187,0,Self Enquiry,1,Small Business,Male,3,2.0,King,4.0,Single,1.0,0,2,0,2.0,VP,33722.0,20.0,55.0
188,200188,0,Company Invited,1,Salaried,Male,2,4.0,Deluxe,3.0,Divorced,2.0,0,4,0,0.0,Manager,24547.0,8.0,34.0
189,200189,0,Self Enquiry,1,Small Business,Female,3,3.0,Super Deluxe,4.0,Single,4.0,0,5,0,1.0,AVP,28734.0,9.0,51.0
190,200190,0,Self Enquiry,1,Salaried,Male,3,4.0,King,3.0,Divorced,1.0,0,2,1,0.0,VP,34999.0,6.0,52.0
191,200191,0,Self Enquiry,1,Small Business,Female,2,3.0,Basic,4.0,Single,2.0,0,3,1,0.0,Executive,17279.0,15.0,27.0
192,200192,1,Self Enquiry,1,Salaried,Male,2,4.0,Deluxe,3.0,Divorced,4.0,1,4,1,1.0,Manager,20916.0,29.0,35.0
193,200193,0,Company Invited,1,Small Business,Male,2,2.0,Basic,3.0,Married,5.0,0,4,0,1.0,Executive,17089.0,13.0,43.0
194,200194,0,Company Invited,1,Small Business,Male,3,4.0,Super Deluxe,3.0,Divorced,1.0,0,4,1,0.0,AVP,31792.0,8.0,45.0
195,200195,0,Self Enquiry,1,Salaried,Male,3,2.0,Basic,5.0,Divorced,2.0,1,3,0,2.0,Executive,18564.0,27.0,33.08590047393365
196,200196,0,Company Invited,1,Small Business,Female,2,3.0,Deluxe,4.0,Single,6.0,0,2,1,0.0,Manager,22347.0,15.935839274141284,35.0
197,200197,0,Company Invited,1,Small Business,Female,2,3.0,Deluxe,3.0,Married,3.0,0,2,0,0.0,Manager,20265.0,27.0,42.0
198,200198,0,Self Enquiry,1,Salaried,Male,2,3.0,Deluxe,3.0,Divorced,1.0,0,2,0,1.0,Manager,21553.0,8.0,38.0
199,200199,0,Self Enquiry,1,Large Business,Male,2,3.0,Deluxe,3.0,Divorced,4.0,0,2,0,1.0,Manager,21261.0,35.0,38.0
200,200200,0,Company Invited,1,Large Business,Male,2,4.0,Deluxe,5.0,Divorced,6.0,0,3,0,1.0,Manager,22347.0,15.935839274141284,27.0
201,200201,0,Company Invited,1,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,1,2,0,1.0,Manager,21804.0,24.0,49.0
202,200202,0,Company Invited,1,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,1,3,1,0.0,Executive,22347.0,16.0,33.08590047393365
203,200203,0,Self Enquiry,1,Small Business,Male,2,3.0,Deluxe,3.0,Divorced,1.0,1,2,1,1.0,Manager,17741.0,25.0,40.0
204,200204,1,Self Enquiry,1,Small Business,Male,3,3.0,Deluxe,5.0,Divorced,1.0,1,3,0,1.0,Manager,21673.0,35.0,38.0
205,200205,1,Self Enquiry,3,Small Business,Female,2,3.0,Standard,3.0,Divorced,2.0,0,3,1,1.0,Senior Manager,22639.0,33.0,29.0
206,200206,0,Self Enquiry,1,Salaried,Male,2,2.0,Basic,4.0,Married,2.0,1,4,0,0.0,Executive,17328.0,11.0,22.0
207,200207,0,Company Invited,1,Small Business,Female,3,3.0,Basic,3.0,Single,2.0,0,3,1,2.0,Executive,17153.0,24.0,36.0
208,200208,0,Company Invited,1,Salaried,Male,3,4.0,Deluxe,3.0,Divorced,1.0,0,5,1,0.0,Manager,19876.0,15.935839274141284,40.0
209,200209,0,Self Enquiry,1,Small Business,Male,3,3.0,Standard,5.0,Married,1.0,0,2,0,0.0,Senior Manager,24396.0,6.0,46.0
210,200210,1,Self Enquiry,3,Small Business,Male,2,5.0,Standard,3.0,Divorced,2.0,0,2,1,1.0,Senior Manager,25400.0,10.0,32.0
211,200211,0,Company Invited,1,Salaried,Male,2,4.0,Standard,3.0,Unmarried,2.0,0,5,1,1.0,Senior Manager,23474.0,6.0,30.0
212,200212,0,Company Invited,3,Salaried,Fe Male,2,3.0,Deluxe,3.0,Unmarried,2.0,0,2,1,1.0,Manager,24981.0,26.0,27.0
213,200213,0,Self Enquiry,1,Salaried,Male,2,4.0,Standard,4.0,Divorced,6.0,0,3,1,1.0,Senior Manager,27490.0,14.0,51.0
214,200214,1,Self Enquiry,1,Large Business,Female,2,3.0,Basic,5.0,Single,6.0,1,4,1,1.0,Executive,17657.0,9.0,30.0
215,200215,0,Self Enquiry,3,Salaried,Fe Male,3,3.0,Standard,3.0,Single,4.0,1,2,0,1.0,Senior Manager,28591.0,12.0,41.0
216,200216,1,Company Invited,3,Small Business,Female,2,4.0,Deluxe,5.0,Unmarried,6.0,0,2,0,1.0,Manager,21696.0,32.0,30.0
217,200217,1,Self Enquiry,1,Large Business,Male,2,3.0,Basic,3.0,Single,1.0,0,2,0,0.0,Executive,17058.0,6.0,29.0
218,200218,0,Company Invited,3,Small Business,Fe Male,2,4.0,Standard,3.0,Unmarried,7.0,0,4,1,0.0,Senior Manager,23865.0,12.0,45.0
219,200219,0,Self Enquiry,3,Small Business,Female,2,3.0,Deluxe,5.0,Divorced,3.0,0,4,1,1.0,Manager,20940.0,9.0,54.0
220,200220,0,Self Enquiry,1,Salaried,Male,3,3.0,Deluxe,4.0,Single,1.0,0,2,0,2.0,Manager,20914.0,11.0,36.0
221,200221,0,Self Enquiry,1,Small Business,Female,2,4.0,Basic,4.0,Divorced,7.0,0,4,0,0.0,Executive,17622.0,10.0,33.0
222,200222,0,Company Invited,1,Salaried,Male,2,3.0,Standard,3.0,Married,2.0,1,3,0,1.0,Senior Manager,27185.0,17.0,37.0
223,200223,0,Self Enquiry,3,Salaried,Male,3,3.0,Standard,3.0,Married,1.0,0,2,1,1.0,Senior Manager,25609.0,9.0,38.0
225,200225,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Divorced,4.0,0,3,0,1.0,Executive,17177.0,9.0,59.0
226,200226,0,Company Invited,3,Small Business,Male,2,3.0,Basic,3.0,Married,5.0,0,4,1,0.0,Executive,17177.0,10.0,37.0
227,200227,0,Company Invited,3,Small Business,Female,2,3.0,Standard,3.0,Divorced,2.0,0,3,1,0.0,Senior Manager,22918.0,6.0,29.0
228,200228,0,Company Invited,3,Small Business,Fe Male,3,3.0,Standard,3.0,Unmarried,2.0,0,5,1,0.0,Senior Manager,23789.0,6.0,35.0
229,200229,1,Self Enquiry,1,Small Business,Male,2,4.0,Basic,3.0,Single,2.0,1,3,0,1.0,Executive,17389.0,24.0,29.0
230,200230,0,Self Enquiry,1,Salaried,Female,2,4.0,Basic,3.0,Single,1.0,0,3,0,0.0,Executive,18212.0,8.0,52.0
231,200231,0,Self Enquiry,1,Large Business,Male,2,3.0,King,3.0,Divorced,2.0,0,2,0,1.0,VP,34232.0,10.0,42.0
232,200232,0,Self Enquiry,2,Small Business,Male,2,3.0,Basic,3.0,Divorced,1.0,0,4,1,0.0,Executive,17267.0,12.0,59.0
233,200233,0,Self Enquiry,3,Small Business,Female,3,3.0,King,3.0,Married,4.0,0,2,1,1.0,VP,34517.0,6.0,50.0
234,200234,1,Self Enquiry,1,Small Business,Male,2,3.0,Basic,3.0,Divorced,6.0,1,2,0,1.0,Executive,17436.0,20.0,33.0
235,200235,0,Self Enquiry,3,Small Business,Female,3,3.0,Super Deluxe,3.0,Divorced,6.0,1,3,0,1.0,AVP,31064.0,22.0,43.0
236,200236,1,Self Enquiry,1,Salaried,Female,2,3.0,Basic,5.0,Divorced,1.0,0,3,1,0.0,Executive,17707.0,8.0,33.0
237,200237,0,Company Invited,3,Salaried,Male,3,4.0,King,3.0,Single,2.0,1,2,1,2.0,VP,34068.0,8.0,52.0
238,200238,0,Self Enquiry,3,Salaried,Female,2,3.0,Basic,4.0,Divorced,3.0,0,3,1,0.0,Executive,22347.0,10.0,33.08590047393365
239,200239,1,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Single,1.0,1,5,1,0.0,Executive,22347.0,6.0,33.08590047393365
240,200240,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,3.0,Married,1.0,0,3,0,1.0,Executive,17232.0,6.0,39.0
241,200241,0,Company Invited,3,Small Business,Male,3,3.0,Deluxe,3.0,Divorced,1.0,0,4,1,2.0,Manager,22347.0,15.935839274141284,32.0
242,200242,0,Self Enquiry,1,Salaried,Male,2,3.0,Deluxe,5.0,Married,3.0,0,2,1,0.0,Manager,18072.0,25.0,41.0
243,200243,0,Self Enquiry,1,Large Business,Male,3,3.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,18319.0,30.0,40.0
244,200244,0,Self Enquiry,1,Salaried,Male,3,2.0,King,3.0,Divorced,1.0,0,4,1,2.0,VP,34202.0,6.0,45.0
245,200245,0,Company Invited,1,Small Business,Male,3,3.0,Standard,3.0,Married,1.0,0,4,1,2.0,Senior Manager,28675.0,9.0,31.0
246,200246,0,Self Enquiry,1,Salaried,Female,3,4.0,Basic,3.0,Divorced,2.0,0,2,0,2.0,Executive,17911.0,11.0,33.0
247,200247,0,Self Enquiry,1,Salaried,Male,2,4.0,Deluxe,5.0,Divorced,7.0,0,4,0,1.0,Manager,20957.0,8.0,34.0
248,200248,0,Self Enquiry,1,Small Business,Female,2,4.0,Basic,5.0,Divorced,3.0,0,4,1,1.0,Executive,22347.0,6.0,33.08590047393365
249,200249,0,Company Invited,1,Salaried,Male,3,2.0,Deluxe,3.0,Divorced,5.0,0,2,0,2.0,Manager,21434.0,13.0,45.0
250,200250,1,Company Invited,1,Small Business,Male,3,3.0,Standard,3.0,Married,7.0,0,3,1,2.0,Senior Manager,25048.0,16.0,37.0
251,200251,0,Company Invited,1,Large Business,Fe Male,3,3.0,Standard,3.0,Unmarried,1.0,0,2,1,1.0,Senior Manager,25938.0,8.0,39.0
252,200252,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Single,2.0,0,3,0,0.0,Executive,17340.0,21.0,29.0
253,200253,0,Self Enquiry,1,Salaried,Female,2,2.0,Deluxe,5.0,Unmarried,4.0,1,2,0,0.0,Manager,21545.0,23.0,42.0
254,200254,0,Self Enquiry,3,Small Business,Male,2,3.0,Deluxe,3.0,Married,3.0,0,2,1,1.0,Manager,21931.0,26.0,29.0
255,200255,0,Self Enquiry,1,Salaried,Female,3,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,1.0,Manager,19898.0,15.935839274141284,25.0
256,200256,0,Self Enquiry,1,Small Business,Female,2,4.0,Basic,5.0,Married,1.0,1,4,1,0.0,Executive,17593.0,8.0,42.0
257,200257,0,Self Enquiry,1,Small Business,Male,2,3.0,King,3.0,Married,1.0,0,5,0,0.0,VP,34436.0,8.0,40.0
258,200258,0,Self Enquiry,1,Salaried,Male,3,3.0,Basic,3.0,Divorced,2.0,0,4,1,0.0,Executive,17723.0,6.0,51.0
259,200259,1,Company Invited,1,Small Business,Male,3,4.0,Basic,4.0,Single,1.0,0,3,1,2.0,Executive,18479.0,35.0,33.08590047393365
260,200260,0,Company Invited,1,Salaried,Male,3,2.0,Basic,4.0,Divorced,2.0,0,2,0,1.0,Executive,17794.0,13.0,32.0
261,200261,0,Company Invited,3,Salaried,Male,2,4.0,Deluxe,3.0,Divorced,4.0,0,5,1,1.0,Manager,20249.0,8.0,38.0
262,200262,0,Self Enquiry,1,Large Business,Male,2,4.0,Deluxe,5.0,Single,5.0,0,4,0,1.0,Manager,17176.0,8.0,32.0
263,200263,0,Self Enquiry,3,Large Business,Female,3,5.0,Super Deluxe,4.0,Divorced,4.0,1,5,1,2.0,AVP,31872.0,8.0,46.0
264,200264,1,Self Enquiry,1,Salaried,Male,3,3.0,Basic,3.0,Single,3.0,0,4,1,1.0,Executive,18485.0,8.0,33.08590047393365
265,200265,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,4.0,Divorced,3.0,0,4,0,1.0,Manager,21644.0,8.0,29.0
266,200266,0,Self Enquiry,1,Small Business,Male,3,4.0,Deluxe,3.0,Divorced,1.0,0,3,1,1.0,Manager,20582.0,29.0,31.0
267,200267,0,Company Invited,1,Salaried,Male,2,2.0,Deluxe,5.0,Married,2.0,0,5,1,1.0,Manager,22347.0,11.0,37.43459657701712
268,200268,0,Self Enquiry,1,Small Business,Male,3,3.0,Super Deluxe,3.0,Divorced,1.0,1,3,0,0.0,AVP,28496.0,26.0,45.0
269,200269,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Divorced,1.0,0,5,1,1.0,Executive,18210.0,12.0,36.0
270,200270,0,Self Enquiry,1,Small Business,Male,2,3.0,King,5.0,Single,1.0,1,2,1,0.0,VP,34045.0,6.0,55.0
271,200271,1,Company Invited,1,Salaried,Male,2,3.0,Standard,4.0,Divorced,2.0,1,3,1,0.0,Senior Manager,26849.0,35.0,47.0
272,200272,0,Self Enquiry,1,Small Business,Male,3,3.0,Basic,3.0,Divorced,2.0,0,2,1,1.0,Executive,17070.0,15.0,28.0
273,200273,0,Self Enquiry,3,Small Business,Male,3,3.0,Deluxe,3.0,Divorced,5.0,0,3,0,0.0,Manager,21502.0,12.0,37.0
274,200274,0,Self Enquiry,1,Small Business,Male,3,4.0,Basic,3.0,Single,2.0,0,5,1,1.0,Executive,18230.0,9.0,21.0
275,200275,0,Company Invited,1,Small Business,Female,1,3.0,Standard,3.0,Married,3.0,1,3,0,0.0,Senior Manager,28603.0,6.0,37.0
276,200276,0,Self Enquiry,1,Salaried,Female,3,2.0,Standard,4.0,Married,1.0,0,5,1,1.0,Senior Manager,26996.0,28.0,35.0
277,200277,0,Self Enquiry,3,Small Business,Female,2,2.0,Deluxe,5.0,Married,2.0,1,3,0,0.0,Manager,20605.0,13.0,38.0
278,200278,0,Company Invited,1,Salaried,Female,2,3.0,Deluxe,4.0,Married,2.0,0,5,0,1.0,Manager,21397.0,6.0,26.0
279,200279,0,Self Enquiry,1,Salaried,Male,3,3.0,King,4.0,Married,4.0,0,5,1,0.0,VP,34144.0,10.0,50.0
280,200280,0,Self Enquiry,1,Small Business,Male,2,3.0,Super Deluxe,3.0,Divorced,4.0,1,5,0,0.0,AVP,32584.0,9.0,53.0
281,200281,0,Self Enquiry,3,Salaried,Male,2,3.0,Deluxe,3.0,Divorced,2.0,0,3,1,0.0,Manager,19907.0,6.0,42.0
282,200282,0,Company Invited,3,Salaried,Male,2,3.0,Deluxe,3.0,Single,2.0,0,2,0,0.0,Manager,19554.0,15.935839274141284,29.0
283,200283,0,Self Enquiry,1,Large Business,Male,2,3.0,Deluxe,3.0,Divorced,4.0,1,2,1,1.0,Manager,20415.0,26.0,55.0
284,200284,0,Company Invited,1,Small Business,Male,2,3.0,Deluxe,5.0,Divorced,2.0,1,3,1,1.0,Manager,19741.0,15.935839274141284,26.0
285,200285,0,Self Enquiry,1,Salaried,Female,2,3.0,Basic,3.0,Single,2.0,0,2,1,1.0,Executive,17115.0,6.0,37.0
286,200286,1,Company Invited,1,Salaried,Male,2,3.0,Basic,3.0,Married,4.0,1,5,0,1.0,Executive,18161.0,30.0,44.0
287,200287,0,Self Enquiry,1,Salaried,Male,2,3.0,Deluxe,3.0,Married,1.0,0,3,0,0.0,Manager,20745.0,29.0,38.0
288,200288,1,Self Enquiry,1,Small Business,Male,2,3.0,Basic,4.0,Married,3.0,1,2,1,1.0,Executive,17373.0,22.0,26.0
289,200289,0,Self Enquiry,1,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,4,0,1.0,Executive,18310.0,14.0,28.0
290,200290,0,Company Invited,1,Salaried,Female,2,3.0,King,5.0,Single,1.0,1,3,0,0.0,VP,33665.0,16.0,49.0
291,200291,0,Self Enquiry,1,Large Business,Male,1,3.0,Deluxe,4.0,Single,5.0,0,2,1,0.0,Manager,19485.0,15.935839274141284,36.0
292,200292,0,Company Invited,3,Small Business,Female,2,3.0,Basic,4.0,Married,2.0,0,3,0,1.0,Executive,17789.0,11.0,31.0
293,200293,1,Self Enquiry,3,Small Business,Male,2,4.0,Deluxe,3.0,Single,2.0,1,2,1,1.0,Manager,20828.0,10.0,26.0
294,200294,0,Company Invited,1,Small Business,Male,2,3.0,Basic,3.0,Divorced,2.0,1,2,0,0.0,Executive,17326.0,15.0,37.0
295,200295,0,Company Invited,3,Small Business,Female,3,3.0,Super Deluxe,4.0,Divorced,6.0,0,3,1,2.0,AVP,28525.0,32.0,42.0
296,200296,1,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Single,2.0,0,4,0,0.0,Executive,16420.0,9.0,18.0
297,200297,0,Self Enquiry,3,Small Business,Male,3,3.0,Standard,4.0,Divorced,1.0,0,2,1,2.0,Senior Manager,23020.0,22.0,35.0
298,200298,0,Company Invited,1,Salaried,Male,2,2.0,Basic,3.0,Divorced,5.0,0,5,0,0.0,Executive,18688.0,24.0,33.08590047393365
299,200299,0,Self Enquiry,1,Small Business,Male,2,5.0,Deluxe,4.0,Married,6.0,0,2,0,0.0,Manager,20482.0,8.0,51.0
300,200300,0,Self Enquiry,3,Salaried,Male,2,3.0,Super Deluxe,4.0,Single,2.0,0,3,1,0.0,AVP,31015.0,8.0,41.0
301,200301,0,Self Enquiry,3,Small Business,Female,3,4.0,Basic,3.0,Single,2.0,0,2,1,2.0,Executive,16200.0,16.0,18.0
302,200302,0,Self Enquiry,1,Small Business,Male,3,2.0,Deluxe,5.0,Single,1.0,0,5,0,2.0,Manager,20661.0,22.0,28.0
303,200303,0,Self Enquiry,3,Large Business,Male,3,2.0,Deluxe,3.0,Divorced,5.0,0,2,1,0.0,Manager,21929.0,13.0,31.0
304,200304,0,Self Enquiry,1,Small Business,Male,2,2.0,Standard,3.0,Married,1.0,0,3,1,0.0,Senior Manager,24613.0,6.0,39.0
305,200305,0,Company Invited,1,Salaried,Female,2,3.0,Deluxe,4.0,Divorced,1.0,0,3,0,0.0,Manager,20674.0,30.0,36.0
306,200306,0,Self Enquiry,3,Salaried,Male,3,4.0,Deluxe,3.0,Divorced,2.0,0,3,1,2.0,Manager,20484.0,13.0,32.0
307,200307,0,Self Enquiry,1,Salaried,Female,2,4.0,Standard,4.0,Divorced,4.0,0,3,1,0.0,Senior Manager,27061.0,31.0,38.0
308,200308,0,Company Invited,1,Salaried,Male,2,5.0,Deluxe,3.0,Married,3.0,1,2,1,1.0,Manager,20660.0,6.0,58.0
309,200309,0,Self Enquiry,1,Large Business,Male,2,3.0,Basic,3.0,Divorced,1.0,1,4,0,1.0,Executive,19821.0,15.194834362717575,31.0
310,200310,0,Self Enquiry,2,Salaried,Male,3,4.0,Deluxe,5.0,Divorced,4.0,0,3,0,1.0,Manager,21410.0,8.0,31.0
311,200311,0,Company Invited,1,Salaried,Male,3,3.0,Standard,5.0,Married,2.0,0,2,1,2.0,Senior Manager,20210.0,13.0,45.0
312,200312,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Married,1.0,1,4,1,1.0,Executive,17695.0,8.0,31.0
313,200313,0,Company Invited,1,Salaried,Female,3,3.0,Standard,4.0,Divorced,7.0,0,3,1,2.0,Senior Manager,26878.0,11.0,33.0
314,200314,0,Self Enquiry,1,Small Business,Male,2,3.0,Super Deluxe,5.0,Divorced,2.0,1,3,1,1.0,AVP,32068.0,16.0,39.0
315,200315,0,Company Invited,1,Salaried,Female,2,3.0,Basic,3.0,Single,1.0,0,5,0,1.0,Executive,17455.0,16.0,43.0
316,200316,0,Self Enquiry,1,Large Business,Female,2,4.0,Super Deluxe,3.0,Single,1.0,1,3,1,0.0,AVP,28964.0,6.0,49.0
317,200317,1,Self Enquiry,1,Small Business,Male,2,0.0,Deluxe,4.0,Divorced,3.0,0,2,1,1.0,Manager,19941.0,14.0,52.0
318,200318,0,Self Enquiry,1,Salaried,Female,2,3.0,Basic,4.0,Single,2.0,1,3,0,1.0,Executive,17478.0,11.0,27.0
319,200319,0,Self Enquiry,3,Large Business,Female,3,4.0,Deluxe,4.0,Divorced,2.0,1,2,1,0.0,Manager,20228.0,14.0,32.0
320,200320,0,Self Enquiry,3,Salaried,Male,3,3.0,Deluxe,3.0,Single,2.0,1,4,1,2.0,Manager,22347.0,15.935839274141284,27.0
321,200321,0,Self Enquiry,3,Small Business,Male,3,3.0,Deluxe,3.0,Married,5.0,0,2,0,0.0,Manager,22547.0,13.0,31.0
322,200322,0,Self Enquiry,1,Small Business,Female,3,0.0,Deluxe,3.0,Single,1.0,0,3,1,2.0,Manager,20055.0,8.0,32.0
323,200323,1,Self Enquiry,1,Small Business,Male,2,5.0,Basic,3.0,Divorced,6.0,1,3,1,0.0,Executive,18464.0,8.0,33.08590047393365
324,200324,0,Self Enquiry,1,Small Business,Female,3,3.0,Deluxe,3.0,Divorced,2.0,0,3,0,2.0,Manager,20775.0,34.0,30.0
325,200325,0,Company Invited,1,Salaried,Female,2,4.0,Standard,3.0,Divorced,2.0,0,2,1,1.0,Senior Manager,23943.0,13.0,31.0
326,200326,0,Company Invited,1,Small Business,Male,2,4.0,King,3.0,Divorced,2.0,0,5,1,1.0,VP,34272.0,5.0,39.0
327,200327,1,Self Enquiry,3,Small Business,Female,2,3.0,Deluxe,3.0,Divorced,5.0,1,4,1,1.0,Manager,20238.0,9.0,39.0
328,200328,0,Company Invited,3,Small Business,Male,2,4.0,Deluxe,3.0,Single,4.0,0,3,1,1.0,Manager,19682.0,15.935839274141284,33.0
329,200329,0,Self Enquiry,1,Salaried,Male,2,3.0,King,3.0,Divorced,5.0,0,2,0,1.0,VP,33300.0,11.0,47.0
330,200330,0,Company Invited,1,Salaried,Female,2,4.0,Deluxe,3.0,Married,2.0,0,3,0,0.0,Manager,20257.0,16.0,43.0
331,200331,0,Company Invited,3,Small Business,Male,3,3.0,Deluxe,4.0,Divorced,1.0,1,2,0,2.0,Manager,21349.0,6.0,27.0
332,200332,0,Company Invited,1,Salaried,Female,2,3.0,Deluxe,3.0,Single,4.0,0,4,1,0.0,Manager,19869.0,15.935839274141284,54.0
333,200333,0,Self Enquiry,1,Salaried,Female,2,3.0,Standard,5.0,Divorced,1.0,0,5,1,0.0,Senior Manager,24985.0,13.0,43.0
334,200334,0,Self Enquiry,1,Salaried,Male,3,3.0,Deluxe,3.0,Divorced,1.0,0,3,1,0.0,Manager,18697.0,14.0,37.43459657701712
335,200335,0,Self Enquiry,3,Small Business,Male,2,5.0,Deluxe,3.0,Divorced,3.0,1,3,1,0.0,Manager,22457.0,6.0,40.0
336,200336,1,Self Enquiry,1,Salaried,Male,3,5.0,Basic,5.0,Divorced,2.0,1,3,1,1.0,Executive,17119.0,14.0,29.0
337,200337,0,Self Enquiry,1,Salaried,Male,1,4.0,Basic,3.0,Single,1.0,0,2,1,0.0,Executive,22347.0,15.0,33.08590047393365
338,200338,0,Self Enquiry,3,Small Business,Female,1,4.0,Deluxe,3.0,Married,2.0,0,2,0,0.0,Manager,21118.0,11.0,30.0
339,200339,0,Self Enquiry,3,Small Business,Female,2,3.0,Deluxe,4.0,Divorced,2.0,0,2,0,0.0,Manager,21214.0,14.0,27.0
340,200340,0,Self Enquiry,1,Small Business,Male,3,3.0,Deluxe,3.0,Married,1.0,0,3,0,0.0,Manager,21347.0,11.0,37.0
341,200341,0,Self Enquiry,1,Salaried,Male,3,4.0,Standard,3.0,Married,1.0,1,5,1,1.0,Senior Manager,26510.0,21.0,38.0
342,200342,0,Self Enquiry,1,Small Business,Female,2,3.0,Standard,3.0,Unmarried,2.0,1,4,1,1.0,Senior Manager,22143.0,13.0,31.0
343,200343,0,Self Enquiry,3,Small Business,Female,2,4.0,Deluxe,4.0,Married,2.0,1,5,0,1.0,Manager,23268.0,16.0,29.0
344,200344,0,Self Enquiry,1,Large Business,Male,3,3.0,Standard,4.0,Unmarried,1.0,0,3,0,0.0,Senior Manager,23095.0,11.0,35.0
345,200345,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Married,2.0,0,2,1,1.0,Executive,17904.0,32.0,23.0
346,200346,0,Self Enquiry,1,Small Business,Male,3,4.0,Deluxe,4.0,Single,7.0,1,3,1,0.0,Manager,21032.0,12.0,41.0
347,200347,0,Company Invited,3,Small Business,Male,2,3.0,Deluxe,3.0,Single,4.0,0,4,0,1.0,Manager,17976.0,10.0,47.0
348,200348,0,Self Enquiry,1,Salaried,Female,2,3.0,Super Deluxe,3.0,Single,3.0,0,3,0,0.0,AVP,30992.0,29.0,42.0
349,200349,0,Company Invited,3,Salaried,Male,3,3.0,Deluxe,3.0,Divorced,2.0,0,2,1,1.0,Manager,19649.0,15.935839274141284,29.0
350,200350,0,Self Enquiry,2,Large Business,Male,2,3.0,Basic,3.0,Married,1.0,1,4,1,0.0,Executive,17696.0,8.0,42.0
351,200351,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,4.0,Divorced,2.0,0,4,0,0.0,Executive,17370.0,8.0,32.0
352,200352,0,Self Enquiry,3,Small Business,Female,3,3.0,Standard,3.0,Divorced,4.0,0,4,0,0.0,Senior Manager,27504.0,35.0,48.0
353,200353,0,Self Enquiry,1,Small Business,Male,2,2.0,Deluxe,5.0,Married,5.0,1,3,1,1.0,Manager,20974.0,12.0,37.0
354,200354,0,Company Invited,3,Large Business,Female,2,3.0,Deluxe,3.0,Divorced,1.0,1,3,1,0.0,Manager,19736.0,15.935839274141284,30.0
355,200355,0,Self Enquiry,3,Salaried,Male,2,3.0,Deluxe,3.0,Divorced,2.0,0,5,1,0.0,Manager,20296.0,6.0,26.0
356,200356,0,Self Enquiry,1,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,4.0,0,2,0,1.0,Manager,21781.0,8.0,42.0
357,200357,1,Company Invited,3,Large Business,Female,2,4.0,Basic,4.0,Single,2.0,1,5,1,1.0,Executive,17174.0,6.0,21.0
358,200358,0,Company Invited,3,Small Business,Female,2,3.0,Deluxe,3.0,Unmarried,5.0,0,2,1,1.0,Manager,21653.0,6.0,36.0
359,200359,0,Company Invited,3,Small Business,Male,2,4.0,Standard,3.0,Divorced,5.0,0,2,0,1.0,Senior Manager,24699.0,9.0,36.0
360,200360,0,Self Enquiry,1,Small Business,Male,2,3.0,Deluxe,3.0,Divorced,3.0,0,3,1,1.0,Manager,21755.0,6.0,57.0
361,200361,0,Self Enquiry,1,Salaried,Female,2,2.0,Basic,3.0,Divorced,4.0,1,3,0,1.0,Executive,17213.0,16.0,40.0
362,200362,0,Company Invited,3,Small Business,Male,2,3.0,Basic,3.0,Single,2.0,0,4,0,0.0,Executive,17610.0,15.0,21.0
363,200363,1,Self Enquiry,3,Small Business,Female,2,3.0,Basic,3.0,Single,2.0,1,2,1,0.0,Executive,17851.0,11.0,33.0
364,200364,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,5.0,Divorced,7.0,0,2,1,1.0,Executive,18452.0,16.0,33.08590047393365
